Unnamed: 0,cefr,text_corrected,learner_id
404113,C1,"First of all: I feel happy and self-actualized. My physiological needs are regularly met. Most of the time I suffer a little bit of less sleep. But that's part of my plan concerning a better work-life-balance. My safety needs are definitely met. We have double incomes and are currently building a new house. We feel secure and save. On the next stage we experience deep love in our family - especially to our son. Our needs for esteem are met through friends, colleagues and family members. I am also enthusiastic about various hobbies. The level of self-actualization is met with my job. My position is very interesting and involves a high level of autonomy and responsibility. As Head of HR I'm in charge of professional development topics. Within this assignment I further skills and competencies of our employees and help them to grow according to allows pyramid. What else could I expect from life and from my job. There is only one option left: To run my own business. This would be a peak experience for me.",126675
404743,C1,"Dear May, Thank you for your interest in our university. I really enjoyed reading your PS which is very interesting and shows that you are a very diligent, opened minded and humorous student who is also very concentrated. Again, thank you for your time and effort as there were many papers you needed to prepare for our application. Unfortunately, we are unable to offer you a space in this year's upcoming class due to extraordinary fiere competition as we have double candidates than last year, many of whom are very brilliant with great transcriptions, PS, reference letters and extracurricular activities. We do recommend you to apply for our university next year and we can keep your application until next year. I wish you every success in your future endeavors. sincerely, Cassel thou",25957
405015,C1,"My dear friend Bobby. I understand all handicaps you have lived through your life, but let me tell you that I've not known ever in my life a guy as intelligent as you are, but not just that, you have a great potential to be a great man in the future because you have so many skills. Don't throw away all those gifts life has given to you, make an effort and return to class, you'll see that going back to school will give you many satisfactions not just now, you are an excellent basketball player and very popular, but also in the in the future with a best quality of life. I'm sure that you are aware than paying attention to those friends who are so bad news would carry out just problems and lack of the best things that could come to your life in a near future, don't desperate, take life step by step. Don't play with fire, opportunities are not as often as we would like. Don't sow the seeds of your own downfall. sincerely",6742
401546,C1,"My dear fellows, is nice to have the opportunity to be here with you and be sure that a new momentum will be designed after my election. My name is wariangle F. and I''m running for student council president. I''d like to thank you for all support till at this point. Now, I''ll summarize some of my plans for my mandate to guide you for a best choice: - replacement desks for a ergonomic ones; - Science fairs to promote our knowledge and creativity; - Summer games for interaction with all school population; - More interactive classes in our auditorium; - technical speeches to guide us to elect the best career for us; If you vote for me I promise to make our life much better in our school and together we can do the difference. I can promise that I am completely committed with you all and hope I can count on you to make all the activities real. thanks for you all!",86960
403502,C1,"Carson Count needs yesterday inhabitants suffered hurricane Melinda that ripped through the county and destroyed everything in her part. Thousands of people remained homeless,jobless and injuries badly.EVERYONE EDES YOU ASSISTANCE! we are searching volunteers for any kind of job:debris removal, making disaster kits,gathering supplies,construction work(building new shelters for people),counseling. Any financial assistance will be appreciated. If you are not affordable you can come to our office and take up an administrative work. There is a loto work available.People lost a lot of blood so you can donate your blood or time mobilizing other volunteers for help. Thank you in advance. We3 believe in your support!",56342
405460,C1,"Last night the murder was committed. Mrs Nelson killed her husband stabbed knife. She was in horror and couldn't belive, that she killed her husband. She said the police inspector that she tried to protect herself. sometimes her husband was very gentle, but his behavior changed when he was drunk. And he fitted her. She said that she didn't want to kill him, she just want to stop him. The police inspector told with their neighbor. He said that naive was unstable man. And his wife often come to him after fights. Last night he worked at home and saw all incident. The police inspector also told with naive's mother. She blame mrs Nelson in murder and wanted to imprison. She was in bath when it is happened and approved that it was calm.",162143
402461,C1,"luxurious and homely apartment for a big family! If you have a large family and a small pet, this is the right home for you. accommodation description: The apartment is in a historical building at the ground floor. It is located in Pacific Heights, near the center. The accommodation is quite warm in winter and fresh in summer. The flat is composed of an entrance, a kitchen with a small living room, 3 bedroom with an other single bed and 2 bathroom: one of this with bathtub and the other with shower. In the living room there is a double sofabed, giving the possibility to lodge till 8 people. Features: remodeled modern kitchen, rustic porch, good views, original wood staircase and trim throughout house Other informations: telephone and internet connection already set up, a large car parking is available in front of the house. went: $1,850 per month CA NOW! ##########",141497
401785,C1,"Good morning. As you all know that I am a senior student in this school and known as cheer leader, Cathy. I am honoured to be nominated for President of the student Council. It is my privilege to be here to announce my best interests for the students in our school The coming election is of crucial event happening throughout this semester. A committed leadership is strongly needed. I can assure you my greatest concerns for the welfare of being the student in this school. My attitude will hope to give you the most altitude of your life in this school. actions speak louder than words as I am an activist for advocating your rights as students. Your student life can be more than you think if you let me to be part of your leadership. This leadership is my stewardship to serve you as best as I can. I will be more than willing to know your expectations for formulating the plans and proposals to improve the quality of your student life in this school.",127082
403223,C1,"Dear Paula, You took the first step. You have recognized that you have a problem and that you need to deal with it. You have identified your main sources of unnecessary expenses. Now we must focus on each of them. First of all, there is no problem in taking a double latte for breakfast. However, why don't you take it at home? But all the stuff you need at the market, wake up a little earlier and enjoy a breakfast by yourself. It will be cheaper and refreshing. After that, try to find a cheaper restaurant for lunch. Fast foods are usually expensive and unhealthy.' finally but not less important, avoid going out at night. drinks and fancy restaurants are a very expensive way to have fun. You can buy the same drink at the market for a fraction of that price. I know this is the hardest part, but you have to make sure your friends understand you still love them but you cannot hang out with them anymore. invite them to have dinner at your place. They will love it and they will invite you the same way.",104490
403360,C1,"Dear Paula, I am sorry about your financial disaster. I can give some advices that have already helped my clients and will help you, I hope. First of all, you should make a budget and follow it. It is the most important, a very few amount of people count their spends. secondly, be content with simpler things in life, avoid places where you can buy things which you do not need. looking dinner with your family or you friends can enjoy you much more instead of a fancy restaurant. futhermore, when you decide to buy something think if you can reuse or repair another one not to spend money. I hope my advices will be able to help you to improve you financial situation. It is difficult to imagine but easy to do. Just start to plan your spends.",63052
406036,C1,"In my opinion, the first picture predicts that our planet will be destroyed by a natural disaster. Its says that a big comet will hit the Earth. consequently, all living beings will have an end including the human race. On the second picture, it portrays that money will be the root of many bad things that happens in our life. For instance, corruption, robbery, wars, destruction of our planet etc. As a result, money will need to be destroyed on behalf of peace. On the third picture, we can see our planet being completed covered with trash bins. This is the reality we face today. The destruction of our natural resources is a reflection of our unsustainable lifestyle and unfortunately it will contribute to the total deterioration of our environment. In the future, if people don't make a significant change in the way they are living we won't have a safety place for our grandchildren to live. How sad will be their future without being able to see and touch the natural beauties of our planet !",129498
404920,C1,"Dear JD, I can not say how shocked I was listening to your short note on my telephone-mailbox. I totally agree with you. stress at work and the permanent hassle with your superiors adversely affect your mental well being. You might remember, I experienced a comparable situation last year. You should take care for yourself immediately. headaches, insomnia and an upset stomach clearly indicate a psychosomatic response of your body. When it happened to me, I started meditating. It is a really helpful technique to relax and to release your mind. Start by tidy up your private living conditions. First, create a lively, relaxing atmosphere in your bed and living room. It is impressive how some flowers and bright daylight improve your mood. Once you did this, focus on your work stress. talk with your colleagues and explain your situation. furthermore, try to reduce your work load and take some days off. I know it seems to be impossible to achieve all this, but dont give up, just start. If you agree, I will visit you next weekend and will lend you a helping hand. Yours,",130756
404061,C1,"actually, everyone grows up in a very different life situation and gets various education, so that no one will have the same views of value. I sometimes ask myself what I will get and what I can achieve. firstly, my concerns about my needs and goals are physiological things. They have included sleep safety, health status, job security and also financial security. In my opinion, the most important thing of them is health status. You cannot ignore it even if you are very healthy nowadays. secondly, a good relationship with the family is the most significant thing in my mind. If you have some happy events or upset incidents, it's very pleasure to share them with your whole family. I believe that my family is a powerful and secure backing whatever where I am. I know there are too many things beyond my control. However, I never consider it as a severe blow to my confidence. I will change what could be changed and accept what couldn't be changed. That must be the meaning of the life.",15364
405075,C1,"Bobby, I'm really shocked when I read your email. I think that you are playing with fire. Those guys who you met in juvenile detention aren't cool. If you are going to do ""jobs"" with them to make some extra cash, it just makes the things worse and worse. You are still young, you still have bright future ahead of you if you can stop doing the bad things right now. I understand that you are in bad situation. You've got picked up by police for shoplifting the first time and you felt too hard to go back to class, your parents aren't around much and your brother has been in prison for three years. But none of them should be your excuse to ruin your own life and your own future. You are making mistake. I wouldn't risk ruining my own future just for a few mistakes which I did when I was child or some bad situations which were out of my control if I were you. Life is only once. returning back to class for a bright future or ruining your own life and living with no hope. It's your choice. As your best friend, I do hope you can pick up the bright one. sincerely, Gary",67077
403363,C1,"Dear Paula, I have received your letter in which you asked me for help. I am writing to give you some advice regarding your life habits and your financial situation. firstly, I want to say that it was the right decision to request for help. Besides, it is very positive that you have already recognized yourself the necessity of changing your spending habits. I have got some hints for you to reduce the costs for food, although I must say that some of them are quite obvious and not very spectacular: Cancer your coffee on your way to work and drink it at home. furthermore, avoid having lunch at the shop near to your company. instead, you ought to buy the groceries at home including fresh and healthy things. Thus, you can prepare some tasty sandwiches which you can take at work. finally, talk to your friends honestly: Tell them about your situation and invite them to your flat where you could offer some drinks or snacks as well. I hope I could help you and I wish you all the best.%% Kind regards, Ulrich.",168221
405395,C1,"Id like to tell you a very funny TV skit. One day, Mr. hao saw a donation on the way to the bank, which is held to help the students who was admitted by university but cant afford the tuition fee. The man was very kind-hearted, and he donated 3,000MB to the students. And he went home and told his best friend Mr.Bai about it and felt very proud of his good deed. Bai doubted if it is true because he knew hao is very mean in daily life, for example, he can drink eight bottles of beer with only one lamb kebab. A few minutes later, the media came to chaos house. Bai believed that hao really did the right thing. Then, the most incredible thing happened; the newspaper reporter told hao that he donated 30,000MB to the students instead of 3,000MB. And you know what, hao has only 15,000MB in his bank card, and the rest of 15,000 is his best friend Mr.Bais money. The truth is that Mr.hao pressed one more zero when using his bank card. Now they have to pretend that they are willing to do this in front of the media. Mr.Bai wanted to cry since his money cant come back.",65244
404256,C1,"I recommend the image of the bottom one 'wolf and Century' as the first image of our company. The fresh air in the green of the nature sensed and seen in that photo really represent the clearness and brightness , which suggests us a kind of accuracy and tightness of the function of sensitive equipment , our watch ' Century'. playing golf requires people strong concentration and exactness to aim the target . likewise, a watch needs high accuracy. Not only on the operation of our watch but also the appearance, it fits our image. For example, the man seen on the photo wears a watch, which rather accentuate what he wears all the more because he turns his back and wears a summer short sleeve shirt. When people see it, they would imagine freedom in beautiful nature that sometimes make them forget time,but wherever you go, a watch tells you which hour you are in . As these mentioned above, we can see the affinity between our watch' Century ' and the photo , which makes our brand unforgettable to people.",134723
405280,C1,"Welcome everyone to Jack and Daisy's wedding today! My name is key, I'm Daisy's mother. I'd like to thank you all to come here to celebrate this special day with us. I'm very glad to see Daisy is getting married with such a good young man, Jack. I'd like to share a small story about the couple. When I met Jack at the first time, he came to my house to have dinner, he bring a little special present to me which show he is a caring, loving, kind gongman. I can tell that Daisy and Jack are really deeply in love because Daisy appears happier and with more smile after she met Jack, she talks about Jack a lot everyday. And Jack must be very dedicated to this relationship as well, that's what brings them here, to marriage. I have to say that a marriage is very different with a relationship, it needs more love, wisdom, understanding, patience, carefulness, dedication, and even concession to last long. But I don't worry about this young couple, because they are made for each other and I believe they are wise and in love enough to deal with anything. Here to the groom and bride, Jack and Daisy, wish they are happy ever after!",61595
404917,C1,"Dear X: I am sorry to hear that you have been suffered from high stress. It will cost me the same symptom if I am in you position. furthermore, you lived alone so that the social support is not accessible. I am glad to hear that you are trying to get rid of this bad situation. personally I have some experience to share with you. firstly you should have a strict time schedule: keep a list of things and arrange them with priority. secondly you should try to think positively: bottle half-full rather than half-empty. thirdly maintain a healthy body: exercise at least one hours a day, and take healthy food. No smoke and alcohol. I hope above advices can d help for you. I am with you! sincerely, Y",39348
406026,C1,"My interpretations of the meaning of the three pictures are below. I would like to start with second picture. Because of the current crisis, there will be a sharp devaluation in euro in next 20 year. As a result of this, a wide war will happen in the european continent, and it will lose one half of its population. As for the first one, it indicates that a huge meteorite will come into collision with the earth, this will cause gigantic waves and they will descend upon all of the land, and swallow up two-thirds of its population and a lot parts of it . Just the high parts of the land will be remaining. Most species of animals and plant neats will no longer be there. After all, from interpretation of the third one, mankind, other all species and even the earth will be thrown into any dumping ground of the space of the universe in the next 500 year. I hope mankind will bring them to their senses in order to find another place to live before everything mentioned above happen. Yours sincerely, Hakan emir",151967
401628,C1,"Dear friends, I'm Michele Marconi and I'm running for the election of student council president. I'm not different from you, I'm a typical student and a typical guy of your school. But I'm looking forward to give a hand to improve our school. I want to create new facilities: a new library when we can find more books and papers than before, a new pc center to facilitate our research and a program of cultural activities from movies to symposium. Moreover I believe that cultural exchange is really important to open our mind and I want to boost that. finally we need also to have the chance to meet up and have fun so I want to increase dancing and music evenings. I will not be able to do that without your help and your vote, and remember I'm like you and all together we can make it. Vote Michele Marconi",68241
401418,C1,"bello, my name is Dmitri Kevorkov, I'm candidate for President! First of all I would like thank you for being here and thank you for support! At the top of my speech I would like to introduce myself. studying as an ordinary student I realize that everyday we are facing problem and sometimes its hard to solve them alone. The goal of my president program is to make our school life pleasant and motivated for result. You can vote for my program. The best thing I can do is to help each of us give clear aim. We need the best computers, best teachers, best furniture. And we can achieve it. together we can bring it to life step by step. You can read all my program on my web-page. I got clear vision of the present situation at school. I will made special web page where every of you could write whishes. And every person could control every step of my work! Im not afraid of much work, and not afraid of responsibility. Ready listen you proposal through the web cite. each of you can make our school life better! I count on your support! We all responsible for our future, vote for me and will got chance for a better life! Thank you.",123167
401357,C1,"Good day everyone! My name is Lothar Eckmayer and I have been nominated for the student council president. I've to say thanks for being here and I will try to convince you that I'm the right person for this position. Let me tell you that I collect some experiences for doing this. My advantages are reliability, stubborn regarding to pursue goals. In addition I'm assertive too. There are some things which I would change with your help. First of all we need really a better equipment such as new desks and chairs, very important modern learning aids like computers and better books. To make the environment more interesting I propose to paint the walls into the classrooms in friendly bright colors. We don't have a cafeteria in our school. It's scandalous. I will make sure that this will be established as soon as possible. Last but not least I will have an ear for everybody who has any problems at school. I hope you will vote for me and I can count on you for support as well. Thank you very much for your attention!",112277
404775,C1,"Dear Nicholas, I heard that you have been having trouble dealing with the stress from your new job. I am sure that, like me, you work until you pass out at night and start over again the next day, not thinking that you'll someday run out of energy and your health will be affected. I hope that this letter will give you some reassurance that you are not alone in what you are experiencing and that there are things you can do to improve your situation. Since you just started the job, you probably don't want to create the impression that you are not willing to do the work that is thrown at you. Remember that working hard and working smart are different things. The amount of work you do is less important than the quality of you work. cry to discuss the things that bring you most stress at work with your boss. She may surprise ou by being very understanding! ...",1750
401671,C1,"Good morning every one, I am here today hoping I can get your vote to elect my is your next president.I can issuer all of you that I have good experience in leadership I have 6 years experience in this position, I am hard worker and serious when it come to my job.If you vote for my I will mike sure our school to become a better learning place, I will improve the food quality in the cafeteria and mike sure the prices is comfortable for most student, One of the thing that I am going to do is to rise fund for the school projects, Also to paint the wall of the classrooms, I will do my pest to change the chairs and tables, and to have free coffee for very one.I am planing to built a new swimming pool for the school.With your support I believe we can mike a deference.I can't encourage enough to vote for my but I can a sure you will not regret.%% Thank you all for lessening to me.",20829
405492,C1,"DESPERATE IF KILLED HUSBAND The young woman, Suina Nelson, has killed her husband. The tragedy took place in our city at night yesterday. The police assumes that unfortunate women committed this crime unintentionally, being in affect state, because witnesses and neighbours say that the perished man, Dave Nelson, wasn't stable and had a lot of drinking sessions after which he had often hitting his wife. The last night Dave as usually was shouting at Suina and as the women says, she didn't want to kill him, she just so desperate wanted him to stop shouting that she took a knife and thrashed it to Dave's chest, only after that she understood what she had done and became horrified. In fact, the only person who says that the young women could kill intentionally is Dave's mother. The trial after this case will be in soonest time, so keep reading our column.",45282
401448,C1,"Good morning. My name is Dolignac. I''m glad to have all of you here for the nomination. First of all I''d like to give you some information about myself that I''m sure will convince you to vote for me. I''m currently participating in 10 full time extracurriculars , among these is the student council. I am a two years homeroom representative, and I served this past year as co-chair of the Social Committee, which is part of the Executive Board. That means that I have two years of student Council experience already. I would like to remind you all that the position of student Council President is not a figurehead. It is a hard work and responsibility . I will use my capitalist side to get funds to our projects. I all rise money for new chairs, new desks, a better place to spend our intervals. We need more books to the library and update computers. All of these things are necessary and we can do it together. Your open mind will lead all of you to the best choice. I count on you. Thank you.",93914
403234,C1,"Dear Paula, thanks a lot for your letter. I know, it is very difficult to change your spending habits, but if you have to do it, I will help you. Do not worry about it so much, the situation is not as bed as you think. You can not only economize and cut down on expenses, but you also can start to eat healthier! First of all, you should stop buying food at the shop, it is much better to bring something with you from home. For example, you can bring an apple, a pie or even a burger from your home and have it for lunch instead of buying a patty or bun from the shop. Besides, in the morning you can drink a cup of coffee at home before going to work. In the end, it is not necessary to go to the best restraints. There are many cafes where you can meet your friends. I hope my advice will help you. regards, Rita.",161597
406002,C1,"Our live in 2032. Let us project how our daily life will change in the next 20 years. All types of computer technologies will be essential part of our daily life. 90% of world population will use internet in some certain ways. This will surely make our life easier. People will make all their purchases online and it will reduce the number of traditional retailers dramatically. Most of the malls, boutiques and shops will disappear. Only the big warehouses will be existing in the similar way as they are now. People could build parks and other green zones instead of malls and shops. But, most of us will be to lazy for doing this. We will used to purchase online, communicating online, getting married online etc. Special types of ""online caused"" diseases will be the great problem of future healthcare system, like ""computer-related caries"", ""computer-related obesity"" and ""computer-related infertility"". The new times will have new advantages and new difficulties.",48583
402884,C1,"Dear Sirs, The proposal of this document is to give you our impression of how we translate your needs about the two demographic groups. beyond the table with the number details, we also like to offer you in the next paragraphs a comparison about the two demographic groups and and the pros and cons of expanding into each of the two markets First of all, the groups are very interesting our competition is very high in both demographic groups, for the group 1 the actual demand is lower than group 2 and we have more competitors of group 2. group 2 is calling our competitors attention, in the past, we only had 1 competitor for this group, however recently 2 competitive products are with us disputing the group attention. In addition, group 2 demands more products, 47% purchase at least one magazine a month. furthermore, around ' of this group prefer magazines supported by extensive website content. So, as you can see, we are in the market with a high competition. This is a marketing that potentially can have growth.",96637
405031,C1,"Dear friend, I can't say I didn't get worried reading your last email... I think that catching the things you want without paying for they - or paying with a money that is not yours - is definitely not a nice conduct. I'm sure that you'll have a lot of opportunities to win all your objectives getting a honest job. You don't need to commit crimes for that. You're playing with fire getting into this. If I were you, I'd watch out my companies and would be alert with the advices people give you about having all you want in a easy and not conventional way. I heard about a lot of people who turned criminal having a behavior like the one you're having now. The saddest part is that the majority got arrested a couple of times and now they're considered unable to have a real rehabilitation. I don't want this to happen to you. Please pay attention in your behavior and don't mess your life because you want a new par of shoes. Take care, Camila",150420
405562,C1,"Dear Mr. Land, I have read your email and I am happy to answer your questions. As you have written, Italian people are really friendly: I know this could seem strange for you since you are from northern Europe. We like embracing, but just among relatives and friends, so you should avoid a hug during a business meeting; in that occasion a hand shake could be better. I have thought about body language and I can not remember anything that can be considered coarse. Remember to say good morning and good evening: do not say hello because it is too familiar and is not suitable for business encounters. If you are invited by someone for dinner at his home, you should take a little present with you, or for example you could buy a cake: it is important to have something to give to the master of the house. I would be pleased to help you again. Yours sincerely, Annalise Anna",54424
402837,C1,"I would like to talk about one research that shows two different demographic groups with strong capacity to expend money, the demographic group 1 refers the women with age between 15 to 19 years old and the demographic group 2 the men with age between 18 to 24 years old, while the group 2 purchase 47% at least one magazine a month the group 1 purchase 29% at least one magazine a month in this case will be a great advantage to work with the group 2. In comparison the group 2 that our store has 2 competitive products the group 1 already has 6 competitive products. The purchase power for the group 2 is stronger than the group 1, on the other hands the demographic size for the group 2 is smaller than the group 1, while the group 1 will be achieve in 2025 around 30 million women the group 2 will be achieve 20 million men, but both groups will have a lot of money to expend in 2025 projection.",133441
401012,C1,"Good morning everyone! My name is Stephanie Theiler and I have been nominated for student council president. At first, I would like to give you some more information about myself in order to convince you that I am the right person for this job. Those of you who know me will agree that I am strong-willed but also a very diplomatic character who does not take a 'no' for a 'no'. I have excellent verbal skills combined with determination and a good sense of humour. If you vote for me I promise to make our school a great place where you can be assured of a motivating learning environment, always a helping hand when you need one, better school equipment and - what we urgently need - more frequent educational trips affordable for all of us. together we can make it! So, support me tomorrow and I will prove to you that you have put your trust in the right person. thankyou.",144565
404325,C1,"Dear Sir, I've got proposals from Mrs. Hamilton c/o loss advertising for our advertising campaign and I really think the best picture and the most appropriate slogan is ""wolf and Century, the perfect team."" reasons: We know that our product was associated with people who are modern, a bit snobbish and first of all who likes to live in a exclusive environment. I guess that many people have idols like successful manager and the more successful people being the more they tend to sports like golf, sailing or gliding. However, we have to look that our ""Century"" is a part of this luxurious, successful lifestyle. Having a glimpse to the picture on a big billboard people see the relaxed posture from the man wearing a ""Century"" on his wrist, playing golf, the weather is fine and he is satisficed by a good hit. I really think the most people would be in his situation.",112277
402460,C1,"This apartment is in the great area of prime Pacific Heights. The rent is absolutely reasonable with $1.850 per month. In fact, it's a steel. There are two spacious and modern bathrooms and three complete appointed bedrooms. Other features are a remodeled and modern kitchen with great space, and kitchen island and stainless steel fixtures. Also there are a lot of cabins to store things, a dishwasher and a microwave oven. further,ore, you have a rustic porch that look absolutely great from the curbside and gives visitors a warm welcome. From your patio on the outside of the apartment you have sun enough and a great view to the valley below. The original wooden staircase is original and looks great. The trim throughout the house getting you the feel that everything feels right. Both derails are giving this apartment a rustic and charming feel to the interior. Don't wait too long and call phone .... It is an opportunity you only have once in your life.",71171
402866,C1,"First of all it's necessary to emphasise that the second demographic group possesses purchasing power almost twice greater than the first one. Though this group is estimated to shrink a bit by 2025, we should pay much attention to developing products that can become strong competitors to the recent ones. In addition, it's very popular nowadays to use QR code. And the research shows that 72% of young men prefer magazines supported by extensive website content. It goes without saying that we'd better look in the future and also pay attention to the first demographic group. 15- to 19-year-old women provide the annual turnover about $153 billion and it's estimated to grow up to $175 billion by 2025. Though 69% of the group prefer magazines to blogs we still have the rest 31%. As for the demographic size, this group is estimated to grow by 25% to 30 million in 2025. To summarize the report, I can say that expanding into each of the two markets has its pros and cons and we have to think thoroughly before making the final decision.",81913
405556,C1,"Dear all, Here are a few tips about business etiquette in Russia. In general, local business etiquette is not unique and close to international however you should observe some points: - Make business appointments well in advance and don't be late. It's perceived insulting if someone is late even for 5-10 min. - If you are invited to someone's home, take a small gift. Some candies or a bottle of wine will do. If you're going to visit close friends it's ok to bring more precious gift. - Modern Russians adore geopolitics therefore political discussions are welcome. Of course you should not put this discussion on top of the agenda, it's more polite to start with more neutral topics like weather. - It's a myth that Russians are always open-minded. Don't try to behave in a buddy-buddy way unless you know your partner well (or at least you had a couple with him last night). - Service charges are basically not included in the bill so it's up to you to show your satisfaction or dissatisfaction with the service.",55284
401824,C1,"Good morning students and good morning teachers, I feel more than honored standing right in front of you at this very moment. I assure you voting me will not be a mistake. Since grade 9 i have been on the student council and tried to represent the thoughts and opinions of our students as good as possible. If you elect me as your student council president, there will be new food in the cafeteria, new equipment for our athletic apartment and if the money will last, there might even be new material for the arts. The student council from last year managed to form a new school club which supports the representatives of the student council and take care of all the funds and donations we receive, to invest the money into our school. therefore you have to make sure to vote me as your student council president with the result that you can be completely certain about your decision. Without me means without fun! And I, myself, am pretty sure that next year is going to be the greatest school year.%% Thank you for your attention.",39943
405722,C1,"This article is about NLP techniques. This is about communication techniques. To show it on a example we interviewed a mother, who had problems with her daughter. The woman worked at home and her daughter wanted more attention form her mother, so she annoyed her mother again and again. But the woman didn't understand, that she just wanted attention. therefore she look for NLP-techniques, that she can understand what the problem is between her and her daughter. than she gave the NLP a chance. She found out that she should plan some activities with her daughter every week. furthermore she should define her working hours with her daughter, so that she knows when she have to leave her mother with her work. After they talked about these thinks and defined them, their relationship got much better. In summary the NLP-techniques are working, but you have to find your communication problem and than change the right things in the right way.",38109
403235,C1,"Hi Paulo, how are you doing? First of all I'd like you to know that if you're willing to change your spending habits you'll do it and, besides, you're not going to miss that time when you used to spend a lot because it was unhealthy physical and psychologically. firstly, I'd recommend you to develop your abilities on kitchen, as far as I'm concerned, food is the most critical point at concerning your expenses, so, you could, instead of buying a double latte coffee on you way to work, to get up a little bit earlier and make your own coffee or, even, have breakfast at home. secondly, I have to tell you that eating junk food is even more harmful to your healthy than having a cup off coffee every morning. I'm sure you could prepare your meal every night when you get home after work, if you get used to it, cooking is not going to be complicated anymore. furthermore, you would feed yourself much better. thirdly, nevertheless, friends can make pressure on you to still going out and spending a lot on expensive dinners and drinks, you have to get over it. If they are your friends, they'll be able to understand and to help you, maybe staying home and having amazing barbecues, having fun together, watching movies, dancing on your floor and so on.",107369
402644,C1,"First of all, we have to take into account that the women's magazines market, in terms of offer, is perhaps natured, as we can see in statistics. That market already has six competitors, which makes our entry much more difficult and expensive. On the other hand, the men's market is still growing, with only three competitors appearing in the next three to five years. In that case, we can enter this market without too many marketing costs. Besides, a market with few companies is prone to be less competitive, which makes its prices more elevated, consequently improving the investment rentability. In contrast, the women's market demands a fair amount of expenditures to become a relevant competitor. If we chose to enter the women's market, I suggest we buy any of the established companies. Still, we need to have in mind that the better acceptance of new technologies from men makes it easier to develop a entirely electronic magazine.",1419
401186,C1,"Good afternoon, dear students! I'm a candidate for the President of student Council position. My name is Yana Fedya. I'm a person who is interested in the students' welfare. I know that to promise does not always mean to act and to explement this promises. That is why I am not going to promise you anything. I want to sure you in everything that I will explement and realize. What do I plan to do: - to make your study programs more effective and interesting without huge hometasks that cannot leave you any time to enjoy your holidays and hobbies, - to establish a student financial fund to help students in there trips, additional courses, implementing there projects and so on, - to make your dormitories better, get new furniture, rebuild it in some places and may be paint it together according to your ideas and wishes. And there is the one more important thing - I want to discuss all my activities with you. I am opened for your ideas. Let's come up with them together and make our lives much better! Thank you for your attention!",102603
404840,C1,"Dear X, how are you? I heard you had to deal with a lot of stress lately. You know you can talk to your boss about that, right? You know him, he'd rather give you less work to do than have you sick with none doing the work! How about you come out with us next friday night for some stress relief? I know the perfect tearoom where we could try out some new tea rose-tea, just the way you love it. We could talk about your troubles and maybe make some plans to re-do your appartement again. Remember the last time we did that? It was just so much fun and I bet a change of wallpaper would do you a world of good! Get your mind off of work, create something new. Those chrysanthemum-cuttings you've been asking for have rooted enough for planting now, so there is something for some pleasant anticipation until we meet again! Just give me a call so we can talk out the details or if you need someone to just listen. Take care!",55203
403473,C1,"Carson Count needs You! At fastest month the Carson Count have been suffered with flood, the Carson river that is over limit's in 20%. We are in need of the everything what you can donate. If you like to donate a food, please call to number 8003, but if you like to donate money, please call to number 8002. We are also in need, the volunteers. If you would like to work like to volunteer, please call to number 8000. Our central is waiting your call, It is very important when you call tell to the attendant what you would like to do. if you are a specialist, please tell us, what is your speciality, because this moment we are in need the doctors and nurses. Engineer we will need after finished the flood, because many people are homeless and they will need to construct your home again. Open you heart and come on to participate the our campaign, many people already participated. just missing you.",173075
405899,C1,"Dear Mayor, I am writing to express my concerns about the new super-Mart store which is expected to be built in our city. I live only two blocks from the place which was selected for the construction. Although the store is expected to provide a parking car for 300 cars, my real concern is about the traffic congestion which this facility may generate on our main street. It is well known that we already are experiencing some traffic jams on main street this year. I am particular worried if, once the store is opened, those traffic congestion will become a huge problem for our city. Thus, I really think you should reconsider the place for this super-Mart store. In my opinion, there is a closed beer factory in the north suburb which is a much better place to built this facility. The factory is nearby a subway line and is only 3 blocks from the north road. I only ask that you at least think about my idea before approving the store construction. Best regards, Andre",22362
405059,C1,"bello Bobby, It seems you have some difficulties choosing the right direction of your life. I would like to warn you about the possibility of really negative consequences you behavior may cause. Look, everyone from us has difficult times. And it is crucially important not to make any actions you may regret about afterwards. Don't panic! First of all, I think you must return to school. Even it seems unimportant for you right now, you probably won't get any good job in future, unless you have finished the school. You can do it! Just go for it. Free cheese is only in the mousetrap. I understand these guys you met in juvenile detention look so cool, and ""job"" they offer seems so easy. Think about the possibility of spending a full life in prison. You already have a sentence, and this time it would be recidivism. I believe you'll make a right decision. Alex",94425
